borough,BBL,energy_star_core,EUI,emission_ton,emission_intensity_kg/ft2,square,standard,penalty
BROOKLYN,3-03026-0001,1.0,179.5,5078.4,11.5,441600.0,0.00675,562156.8
BROOKLYN,3-03027-0001,,133.0,3321.7,7.5,442893.3,0.00675,89021.6
BRONX,2-02530-0009,4.0,168.2,473.0,12.6,37539.7,0.00675,58854.7
BROOKLYN,3-03024-0001,,144.3,3506.4,8.3,422457.8,0.00675,175489.0
MANHATTAN,1001807508,,121.7,334.4,7.8,42871.8,0.00675,12064.1
MANHATTAN,1014710021,3.0,117.5,264.0,7.4,35675.7,0.00675,6214.7
BRONX,2-03076-0039,17.0,111.4,405.7,7.0,57957.1,0.00675,3883.2
BRONX,2-02453-0035,21.0,119.4,454.7,6.8,66867.6,0.00675,896.1
MANHATTAN,1-00041-7501,7.0,99.5,341.8,7.5,45573.3,0.00675,9160.3
,1-02037-0001,1.0,1028.5,5661.2,54.6,103685.0,0.00675,1329635.4
MANHATTAN,1-02051-0025,25.0,123.5,359.5,7.4,48581.1,0.00675,8462.8
BRONX,2-02669-0001,7.0,116.7,249.9,7.2,34708.3,0.00675,4185.9
MANHATTAN,1-02133-0046,15.0,159.3,459.1,9.9,46373.7,0.00675,39148.8
MANHATTAN,1-01927-0033,12.0,119.4,472.5,6.9,68478.3,0.00675,2752.8
BROOKLYN,3-01208-0001,20.0,121.3,476.2,7.0,68028.6,0.00675,4557.9
BROOKLYN,3-03204-0004,22.0,140.3,212.3,8.4,25273.8,0.00675,11176.1
BROOKLYN,3-01309-0049,4.0,125.3,234.9,7.2,32625.0,0.00675,3934.6
BRONX,2-03111-0009,38.0,105.0,258.1,7.8,33089.7,0.00675,9311.5
MANHATTAN,1-01844-0033,63.0,105.1,432.3,7.9,54721.5,0.00675,16865.2
BROOKLYN,3054160069,34.0,104.7,206.2,7.7,26779.2,0.00675,6818.0
MANHATTAN,1-00519-0036,31.0,94.3,232.8,7.0,33257.1,0.00675,2228.3
QUEENS,4162160027,27.0,91.7,183.8,6.8,27029.4,0.00675,362.2
MANHATTAN,1018750010,3.0,148.7,321.1,9.0,35677.8,0.00675,21513.7
MANHATTAN,1018750053,1.0,160.1,244.6,9.7,25216.5,0.00675,19936.2
BRONX,2031230056,1.0,176.4,351.8,10.3,34155.3,0.00675,32495.5
BRONX,2029470009,3.0,165.2,493.1,9.3,53021.5,0.00675,36234.9
BRONX,2031230046,15.0,134.2,205.1,7.6,26986.8,0.00675,6147.7
BRONX,2-03348-0008,19.0,119.9,244.0,6.8,35882.4,0.00675,480.7
BRONX,2026097501,79.0,116.4,1871.2,6.8,275176.5,0.00675,3687.3
BRONX,2024560237,10.0,151.0,312.9,10.4,30086.5,0.00675,29430.7
BRONX,2-02933-0029,3.0,147.6,541.8,11.1,48810.8,0.00675,56903.7
MANHATTAN,1-01887-7501,46.0,99.7,545.1,7.3,74671.2,0.00675,11006.6
MANHATTAN,1022280042,9.0,141.1,469.9,10.4,45182.7,0.00675,44197.7
MANHATTAN,1021680015,3.0,160.1,439.9,11.6,37922.4,0.00675,49291.6
QUEENS,4158100025,1.0,167.2,1356.3,9.4,144287.2,0.00675,102472.9
BROOKLYN,3087190073,1.0,179.4,478.4,9.6,49833.3,0.00675,38062.8
MANHATTAN,1-02144-0029,6.0,149.1,434.7,10.5,41400.0,0.00675,41607.0
MANHATTAN,1-00464-8048,1.0,144.5,334.5,9.1,36758.2,0.00675,23150.4
MANHATTAN,1-01882-7502,22.0,140.6,1030.3,9.1,113219.8,0.00675,71305.8
MANHATTAN,1-01831-0053,,109.8,196.8,6.8,28941.2,0.00675,387.8
QUEENS,4-15661-0045,15.0,133.2,161.4,7.7,20961.0,0.00675,5336.8
QUEENS,4-15661-0049,11.0,133.4,163.0,7.7,21168.8,0.00675,5389.6
QUEENS,4-15661-0055,19.0,126.7,153.0,7.3,20958.9,0.00675,3089.3
MANHATTAN,1-00523-0047,1.0,111.3,292.9,8.6,34058.1,0.00675,16886.1
MANHATTAN,1-02037-0011;1-02037-0001;1-02016-0060,1.0,200.4,7118.4,11.3,629946.9,0.00675,768157.3
BROOKLYN,3033330013;3033330017,1.0,158.5,483.1,8.9,54280.9,0.00675,31276.7
BRONX,2-02426-0012,16.0,139.3,340.9,8.1,42086.4,0.00675,15226.9
BROOKLYN,3-03231-0001,3.0,138.8,456.8,8.0,57100.0,0.00675,19128.5
MANHATTAN,1-02218-0035,44.0,118.2,729.7,7.0,104242.9,0.00675,6984.2
BROOKLYN,3-01223-0053,81.0,104.7,356.8,7.1,50253.5,0.00675,4713.8
BROOKLYN,3-07011-0011,26.0,122.0,741.2,7.2,102944.4,0.00675,12415.2
BRONX,2-02426-0004,7.0,161.4,428.4,9.2,46565.2,0.00675,30574.8
BRONX,2-02426-0008,1.0,206.3,539.2,11.6,46482.8,0.00675,60418.2
BRONX,2-02434-0047,4.0,177.0,338.8,10.2,33215.7,0.00675,30711.2
MANHATTAN,1-01117-0019,58.0,116.3,293.0,8.7,33678.2,0.00675,17600.1
QUEENS,4-15661-0041,30.0,118.3,143.3,6.8,21073.5,0.00675,282.4
MANHATTAN,1007200049; 1007200047,,120.3,444.3,7.1,62577.5,0.00675,5869.7
MANHATTAN,1-02122-0084,3.0,146.6,533.2,10.5,50781.0,0.00675,51034.8
MANHATTAN,1-01248-0049,53.0,91.9,306.7,6.8,45102.9,0.00675,604.5
MANHATTAN,1-02129-0024,44.0,109.5,343.8,8.1,42444.4,0.00675,15356.5
BRONX,2-03899-0010,36.0,108.1,232.1,8.0,29012.5,0.00675,9719.2
BRONX,2-03917-0010,14.0,131.9,248.7,9.8,25377.6,0.00675,20743.5
BRONX,2-05384-0010,40.0,99.5,346.9,7.5,46253.3,0.00675,9297.0
BRONX,2-04261-0024,3.0,154.7,531.0,10.9,48715.6,0.00675,54181.5
BRONX,2-05703-0160,21.0,129.2,768.2,9.6,80020.8,0.00675,61120.0
BRONX,2-04830-0034,27.0,113.0,389.6,8.4,46381.0,0.00675,20509.6
BRONX,2-04822-0021,28.0,114.2,437.2,8.5,51435.3,0.00675,24123.1
MANHATTAN,1-02180-0122,10.0,145.2,383.0,10.9,35137.6,0.00675,39080.1
BRONX,2-04007-0005,4.0,173.0,481.5,12.8,37617.2,0.00675,60992.5
BRONX,2-03871-0007,7.0,121.1,632.5,9.1,69505.5,0.00675,43774.6
MANHATTAN,1-02228-0018,28.0,122.0,286.3,9.1,31461.5,0.00675,19814.5
BRONX,2-03240-0037,35.0,92.7,398.5,6.8,58602.9,0.00675,785.4
BRONX,2-04322-0043,14.0,115.2,308.1,8.6,35825.6,0.00675,17762.3
BRONX,2-03259-0022,13.0,126.9,819.4,9.5,86252.6,0.00675,63568.2
MANHATTAN,1-02228-0049,12.0,132.0,358.5,9.8,36581.6,0.00675,29901.9
BRONX,2-04439-0005,30.0,113.9,509.9,8.5,59988.2,0.00675,28134.5
QUEENS,4-00830-7501,32.0,139.7,4391.3,10.1,434782.2,0.00675,390347.4
MANHATTAN,1013510028,1.0,140.9,218.3,8.4,25988.1,0.00675,11491.9
BRONX,2032600050,10.0,108.9,490.2,7.3,67150.7,0.00675,9898.0
BRONX,2-03355-0104,14.0,121.3,434.8,6.8,63941.2,0.00675,856.8
BROOKLYN,3-07250-0001; 3-07253-0001,28.0,191.6,35001.8,10.2,3431549.0,0.00675,3172810.3
BRONX,2-02443-0080; 2-02458-0118; 2-02443-9080,6.0,130.6,13230.3,7.5,1764040.0,0.00675,354572.0
BRONX,2-02458-0118,1.0,235.2,11522.3,13.1,879564.9,0.00675,1496843.5
MANHATTAN,1018380021,54.0,94.1,300.1,7.0,42871.4,0.00675,2872.4
MANHATTAN,1-02143-0056,64.0,93.6,414.8,7.0,59257.1,0.00675,3970.3
BRONX,"2028550020, 2028550025",8.0,152.7,513.4,8.8,58340.9,0.00675,32052.5
BRONX,2028550025,10.0,137.3,167.4,8.2,20414.6,0.00675,7933.2
MANHATTAN,1019630055,73.0,92.7,234.4,7.0,33485.7,0.00675,2243.6
BRONX,2-02952-0014,3.0,166.4,497.7,10.1,49277.2,0.00675,44241.1
QUEENS,4-09813-0001,2.0,202.1,588.2,15.1,38953.6,0.00675,87170.5
MANHATTAN,1-00634-0036,7.0,144.1,259.3,8.3,31241.0,0.00675,12977.4
BRONX,2-02707-0063,6.0,122.2,386.4,9.2,42000.0,0.00675,27577.2
BRONX,2027260066,2.0,168.8,319.2,12.7,25133.9,0.00675,40078.4
BRONX,2024560037,1.0,294.3,488.5,16.1,30341.6,0.00675,76030.0
MANHATTAN,1021560066,,165.7,299.1,9.5,31484.2,0.00675,23203.9
BROOKLYN,3-03726-0013,23.0,124.5,571.6,7.1,80507.0,0.00675,7551.6
MANHATTAN,1005250007;1005250016,36.0,105.3,386.6,7.8,49564.1,0.00675,13947.3
BROOKLYN,3-03024-0001;3-03025-0046;3-03026-0001;3-03027-0001,3.0,132.9,11217.8,7.6,1476026.3,0.00675,336238.8
BROOKLYN,3-02424-0018,7.0,166.9,394.6,12.5,31568.0,0.00675,48646.3
MANHATTAN,1019250036,4.0,114.2,355.1,6.8,52220.6,0.00675,699.7
MANHATTAN,1-01139-7501,25.0,96.7,577.7,7.1,81366.2,0.00675,7632.1
BRONX,2-02272-0005,1.0,334.2,1019.3,19.4,52541.2,0.00675,178125.4
QUEENS,4-00042-7501,5.0,107.5,279.8,6.9,40550.7,0.00675,1630.2
MANHATTAN,1014680047,26.0,115.2,251.8,8.3,30337.3,0.00675,12602.2
MANHATTAN,1-01307-0029,46.0,102.5,526.8,7.3,72164.4,0.00675,10637.0
MANHATTAN,1-02107-0059,5.0,149.4,1279.3,8.5,150505.9,0.00675,70587.2
MANHATTAN,1-02068-0046,3.0,162.6,1833.7,9.3,197172.0,0.00675,134747.5
BROOKLYN,3047000025,6.0,124.5,197.4,6.9,28608.7,0.00675,1150.1
QUEENS,4-01531-0021,78.0,108.0,289.9,8.1,35790.1,0.00675,12948.9
QUEENS,4003840001,15.0,125.6,246.3,8.6,28639.5,0.00675,14199.5
MANHATTAN,1003950012,6.0,139.9,817.7,8.1,100950.6,0.00675,36524.0
BRONX,2030100012,28.0,106.9,622.2,7.9,78759.5,0.00675,24273.7
BRONX,2029400011,11.0,105.8,849.8,7.8,108948.7,0.00675,30658.2
BRONX,2029400058,24.0,98.1,602.8,7.3,82575.3,0.00675,12171.7
BROOKLYN,3-01328-0016,4.0,167.2,603.8,12.4,48693.5,0.00675,73731.9
BROOKLYN,3-05063-0009,18.0,123.8,414.7,6.9,60101.4,0.00675,2416.2
MANHATTAN,1003040035,10.0,119.6,189.8,7.0,27114.3,0.00675,1816.6
MANHATTAN,1-02083-0008,1.0,194.2,459.4,14.4,31902.8,0.00675,65407.0
BROOKLYN,3-02205-0040,1.0,188.8,280.7,10.4,26990.4,0.00675,26402.0
BROOKLYN,3-04620-0030,5.0,122.2,222.4,7.0,31771.4,0.00675,2128.7
BRONX,2-03943-0205;2-03943-0209;2-03943-7501,1.0,367.2,50430.3,20.0,2521515.0,0.00675,8953899.8
MANHATTAN,1-01909-0033,1.0,192.7,2113.4,13.2,160106.1,0.00675,276759.3
BRONX,2-03515-0040;2-03515-0001,1.0,96.4,3517.7,7.5,469026.7,0.00675,94274.3
MANHATTAN,1-02090-0029,45.0,95.4,441.1,7.1,62126.8,0.00675,5827.4
QUEENS,4053740038,48.0,106.1,901.4,7.9,114101.3,0.00675,35165.9
MANHATTAN,1003950009,13.0,125.2,1200.4,9.4,127702.1,0.00675,90694.1
BROOKLYN,3011790027,16.0,119.3,231.6,7.0,33085.7,0.00675,2216.8
BRONX,2026090051,39.0,109.6,297.4,8.1,36716.0,0.00675,13284.0
BROOKLYN,3-02417-0034,61.0,91.6,217.8,6.8,32029.4,0.00675,429.2
BRONX,2-02849-0024,1.0,191.0,475.4,10.8,44018.5,0.00675,47777.7
BROOKLYN,3-01168-0006,2.0,172.4,1677.6,13.0,129046.2,0.00675,216152.2
MANHATTAN,1-01787-0080; 1-01787-0060; 1-01787-0001; 1-01787-0070,,142.6,9255.0,8.4,1101785.7,0.00675,487209.7
BRONX,2028430031,47.0,92.0,337.4,6.9,48898.6,0.00675,1965.6
BRONX,2045930036,30.0,97.8,211.6,7.3,28986.3,0.00675,4272.6
BRONX,2046420033,28.0,101.8,636.7,7.5,84893.3,0.00675,17063.6
QUEENS,4-02186-0088,1.0,389.8,983.4,29.1,33793.8,0.00675,202418.2
BRONX,2-02438-0080,54.0,93.0,292.8,6.8,43058.8,0.00675,577.0
MANHATTAN,1-02177-0118,34.0,95.7,409.5,7.2,56875.0,0.00675,6859.1
MANHATTAN,1-01949-0026,49.0,105.5,366.1,7.9,46341.8,0.00675,14282.5
,1013730030,1.0,281.6,2999.5,22.4,133906.2,0.00675,561629.7
BROOKLYN,305590-0001,15.0,121.4,204.9,6.8,30132.4,0.00675,403.7
BRONX,2030740034,30.0,121.5,138.1,7.0,19728.6,0.00675,1321.8
BRONX,2-04345-0001,15.0,109.0,325.9,8.0,40737.5,0.00675,13647.1
BRONX,2041960034,38.0,92.0,289.2,6.9,41913.0,0.00675,1685.0
MANHATTAN,1021590077,69.0,93.6,231.2,6.9,33507.2,0.00675,1347.1
BROOKLYN,3-04338-0001,11.0,124.3,592.6,7.2,82305.6,0.00675,9926.0
MANHATTAN,1007207501,3.0,115.2,277.7,7.3,38041.1,0.00675,5607.3
MANHATTAN,1021680080,1.0,143.4,371.2,10.8,34370.4,0.00675,37305.5
MANHATTAN,1022350041,5.0,144.2,411.9,10.8,38138.9,0.00675,41395.9
BROOKLYN,3011560020,,307.7,387.4,21.6,17935.2,0.00675,71378.4
BRONX,2037170018,11.0,144.7,383.4,10.7,35831.8,0.00675,37931.5
QUEENS,4012680033,82.0,96.0,642.6,7.1,90507.0,0.00675,8489.6
BROOKLYN,3-06480-0006,10.0,128.6,329.4,8.1,40666.7,0.00675,14713.1
BROOKLYN,3-00236-0112,11.0,132.3,244.2,8.0,30525.0,0.00675,10225.9
QUEENS,4-03066-0052,20.0,109.5,212.9,8.2,25963.4,0.00675,10089.4
BROOKLYN,3-00925-0042,11.0,133.3,235.4,7.5,31386.7,0.00675,6308.7
BROOKLYN,3065710011,25.0,132.1,203.2,7.3,27835.6,0.00675,4103.0
MANHATTAN,1-00344-0017,47.0,107.9,222.6,8.2,27146.3,0.00675,10549.1
MANHATTAN,1-02110-0008,15.0,135.6,236.4,7.8,30307.7,0.00675,8528.6
BRONX,2-04573-0005,53.0,117.4,426.1,8.7,48977.0,0.00675,25595.4
QUEENS,4-05374-0016,19.0,126.2,1120.6,9.4,119212.8,0.00675,84664.8
BRONX,2-03110-0043,32.0,118.2,229.6,8.7,26390.8,0.00675,13791.8
BRONX,2031870030,20.0,131.5,441.9,9.8,45091.8,0.00675,36858.1
BRONX,2028720216,24.0,122.2,512.6,8.9,57595.5,0.00675,33186.5
BRONX,2-05920-0653,7.0,130.3,1611.9,7.4,217824.3,0.00675,37945.0
MANHATTAN,1-02116-0023,29.0,111.0,356.9,8.2,43524.4,0.00675,16913.6
MANHATTAN,1-01841-0052,38.0,107.7,356.1,7.7,46246.8,0.00675,11774.3
BRONX,2-02876-0001,1.0,171.9,342.1,12.8,26726.6,0.00675,43334.4
QUEENS,4058630060,1.0,294.7,1529.2,16.2,94395.1,0.00675,239064.9
QUEENS,4058570110,5.0,123.9,430.2,7.1,60591.5,0.00675,5683.6
MANHATTAN,1000187501,16.0,110.5,2502.1,6.8,367955.9,0.00675,4930.6
,4058650040,8.0,123.5,256.3,6.9,37144.9,0.00675,1493.3
MANHATTAN,1-00457-0128,5.0,124.2,258.6,7.8,33153.8,0.00675,9329.6
MANHATTAN,1-00244-0040,14.0,131.7,487.3,8.1,60160.5,0.00675,21766.1
BROOKLYN,3-01386-0048,6.0,122.8,231.4,7.0,33057.1,0.00675,2214.9
BRONX,2-02940-0001,14.0,123.7,531.1,7.0,75871.4,0.00675,5083.4
BRONX,2-02940-0006,10.0,134.1,488.2,7.6,64236.8,0.00675,14633.2
MANHATTAN,1-02179-0158,44.0,100.8,400.0,7.6,52631.6,0.00675,11989.4
BRONX,2-02940-0072,6.0,126.7,569.2,7.4,76918.9,0.00675,13399.3
BROOKLYN,3016910012,2.0,105.0,1993.8,7.2,276916.7,0.00675,33396.1
BRONX,2032480163,34.0,101.2,206.8,7.4,27945.9,0.00675,4868.3
BROOKLYN,3020150070,1.0,477.8,1063.7,35.5,29963.4,0.00675,230867.8
BROOKLYN,3021350001,1.0,102.3,382.9,7.1,53929.6,0.00675,5058.6
QUEENS,4123110030,28.0,117.2,729.6,6.8,107294.1,0.00675,1437.8
QUEENS,4097680060,19.0,125.5,214.8,7.2,29833.3,0.00675,3598.0
QUEENS,4006160024,31.0,111.3,231.7,8.3,27915.7,0.00675,11596.1
BRONX,2032130037,19.0,129.4,191.9,7.3,26287.7,0.00675,3874.8
BRONX,2032890053,16.0,134.6,190.5,7.5,25400.0,0.00675,5105.4
MANHATTAN,1-02011-0050,,141.5,134.4,8.0,16800.0,0.00675,5628.0
MANHATTAN,1-02031-0017,,144.2,133.8,8.4,15928.6,0.00675,7043.6
QUEENS,4-01469-0068,6.0,127.0,206.3,7.1,29056.3,0.00675,2725.6
QUEENS,4-01271-0006,1.0,148.0,251.2,8.4,29904.8,0.00675,13223.8
MANHATTAN,1-02161-0009,1.0,242.9,405.0,14.0,28928.6,0.00675,56208.2
MANHATTAN,1-00848-7503,1.0,197.1,802.0,12.0,66833.3,0.00675,94034.6
MANHATTAN,1-00848-7503,1.0,197.1,802.0,12.0,66833.3,0.00675,94034.6
MANHATTAN,1-02177-0154,51.0,91.0,327.7,6.9,47492.8,0.00675,1909.1
QUEENS,4031680056,17.0,120.9,458.4,6.9,66434.8,0.00675,2670.6
MANHATTAN,1-00637-7507,,149.6,285.7,9.5,30073.7,0.00675,22164.3
MANHATTAN,1017210056,46.0,95.4,363.4,7.2,50472.2,0.00675,6087.0
MANHATTAN,1015090066,44.0,91.3,275.4,6.8,40500.0,0.00675,542.7
MANHATTAN,1-01914-0026,45.0,117.3,184.0,7.0,26285.7,0.00675,1761.2
BROOKLYN,3-01645-0076,2.0,131.4,239.4,7.6,31500.0,0.00675,7175.7
QUEENS,4017610012,23.0,125.2,423.1,9.4,45010.6,0.00675,31966.6
BRONX,2033430076,15.0,115.8,376.3,8.6,43755.8,0.00675,21694.2
BRONX,2024790001,,99.5,445.1,7.4,60148.6,0.00675,10478.0
MANHATTAN,1-02180-0157,53.0,95.1,498.8,7.1,70253.5,0.00675,6589.8
MANHATTAN,1-02180-0199,45.0,99.9,374.5,7.4,50608.1,0.00675,8815.9
BRONX,2-05707-0010,43.0,101.4,418.6,7.5,55813.3,0.00675,11218.5
BRONX,2-03101-0023,15.0,119.2,789.6,7.3,108164.4,0.00675,15943.4
MANHATTAN,1-02142-0130;1-02142-0136,15.0,128.0,1191.7,9.5,125442.1,0.00675,92450.8
MANHATTAN,1019450009,6.0,187.7,395.1,13.9,28424.5,0.00675,54466.9
MANHATTAN,1019450005,57.0,97.6,197.6,7.2,27444.4,0.00675,3309.9
BRONX,2037370054,1.0,238.3,740.8,17.7,41853.1,0.00675,122822.1
MANHATTAN,1019440018,68.0,99.0,548.8,7.4,74162.2,0.00675,12919.0
BRONX,2030100017,3.0,171.2,585.2,12.7,46078.7,0.00675,73477.2
BRONX,2029830034,1.0,191.3,639.8,14.1,45375.9,0.00675,89381.4
BRONX,2029830030,1.0,196.1,660.7,14.5,45565.5,0.00675,94639.6
MANHATTAN,1019440045,69.0,100.0,330.6,7.4,44675.7,0.00675,7782.5
MANHATTAN,1021160061,33.0,118.0,305.0,8.7,35057.5,0.00675,18321.0
BRONX,2030100021,50.0,96.6,209.4,7.2,29083.3,0.00675,3507.5
BRONX,2029400032,16.0,108.8,350.3,8.1,43246.9,0.00675,15646.8
BRONX,2037370066,1.0,215.0,668.2,16.0,41762.5,0.00675,103529.2
MANHATTAN,1019450061,25.0,107.5,490.9,8.0,61362.5,0.00675,20556.4
MANHATTAN,1-01203-7501,33.0,100.1,298.2,7.5,39760.0,0.00675,7991.8
MANHATTAN,1-01887-0036,70.0,93.1,311.1,7.0,44442.9,0.00675,2977.6
MANHATTAN,1-01338-0012,44.0,120.0,403.2,6.9,58434.8,0.00675,2349.0
BRONX,2028790204,,118.0,416.3,7.0,59471.4,0.00675,3984.6
BRONX,1-02215-0561,41.0,112.5,520.4,8.4,61952.4,0.00675,27395.3
MANHATTAN,1-02159-0016,22.0,115.9,391.3,8.1,48308.6,0.00675,17478.1
BRONX,2-03744-0057,13.0,128.9,263.0,9.5,27684.2,0.00675,20403.3
BRONX,2-03767-0025,53.0,93.9,301.8,6.9,43739.1,0.00675,1758.4
BRONX,2-02522-0005,30.0,129.6,257.5,9.5,27105.3,0.00675,19976.5
BRONX,2-03220-0110,55.0,109.6,258.7,8.1,31938.3,0.00675,11555.2
BRONX,2-03154-0035,34.0,124.0,395.0,9.1,43406.6,0.00675,27337.5
BRONX,2-03250-0092,58.0,92.8,633.3,6.9,91782.6,0.00675,3689.7
BRONX,2-03284-0034,52.0,94.6,257.3,7.0,36757.1,0.00675,2462.8
BRONX,2-03319-0103,37.0,109.8,436.3,8.1,53864.2,0.00675,19488.1
QUEENS,4050050015,60.0,92.9,411.5,6.8,60514.7,0.00675,810.9
BRONX,2028140059,31.0,105.9,469.4,7.8,60179.5,0.00675,16934.5
,2-03111-0010,10.0,120.4,221.6,7.1,31211.3,0.00675,2927.6
QUEENS,4-05787-0001,6.0,123.4,762.8,8.4,90809.5,0.00675,40156.0
QUEENS,4-05778-0001,1.0,231.1,475.9,13.4,35514.9,0.00675,63294.7
QUEENS,4-05730-0001,1.0,341.8,893.4,22.3,40062.8,0.00675,166957.6
QUEENS,4-04742-0022,,2084.9,818.7,146.7,5580.8,0.00675,209315.9
QUEENS,4-04747-0038,,521.9,116.4,27.7,4202.2,0.00675,23593.4
QUEENS,4-04758-0010,88.0,126.8,396.0,6.8,58235.3,0.00675,780.3
QUEENS,4-04767-0001,1.0,228.5,217.5,16.9,12869.8,0.00675,35008.5
MANHATTAN,1019820005,8.0,128.8,225.7,7.7,29311.7,0.00675,7462.7
MANHATTAN,1020390061,,140.5,160.6,8.4,19119.0,0.00675,8454.5
,1-00451-0001,1.0,155.6,430.2,11.5,37408.7,0.00675,47621.3
BROOKLYN,3-04169-0001,27.0,93.2,195.7,7.0,27957.1,0.00675,1873.2
BRONX,2-02831-0009,40.0,120.0,308.6,8.9,34674.2,0.00675,19979.2
MANHATTAN,1-02095-7502,48.0,101.2,292.9,7.5,39053.3,0.00675,7849.8
BRONX,2027470024,11.0,127.4,422.7,9.4,44968.1,0.00675,31936.3
BRONX,2-02819-0051,8.0,144.2,344.9,8.1,42580.2,0.00675,15405.6
BRONX,2027470028,15.0,122.1,414.5,9.0,46055.6,0.00675,27771.4
BRONX,2027560050,17.0,122.6,414.3,9.0,46033.3,0.00675,27758.2
BRONX,2027550029,6.0,150.1,381.7,11.1,34387.4,0.00675,40088.8
BRONX,2027560001,8.0,133.7,453.6,9.9,45818.2,0.00675,38679.7
BRONX,2027560006,5.0,148.4,400.4,11.0,36400.0,0.00675,41459.6
MANHATTAN,1-02177-0218,18.0,152.8,473.6,11.5,41182.6,0.00675,52425.5
BRONX,2028400077,6.0,140.3,444.7,8.1,54901.2,0.00675,19863.3
BRONX,2028410089,3.0,150.9,287.1,8.6,33383.7,0.00675,16551.7
BRONX,2028400084,18.0,119.7,304.3,6.8,44750.0,0.00675,599.7
,2026820001,7.0,137.2,296.6,7.9,37544.3,0.00675,11571.2
BRONX,2026730051,11.0,127.8,194.9,7.3,26698.6,0.00675,3935.4
MANHATTAN,1020020067,1.0,177.6,537.0,10.0,53700.0,0.00675,46772.7
MANHATTAN,1-00140-7501,1.0,104.3,653.9,7.4,88364.9,0.00675,15393.1
MANHATTAN,1-00717-0077,7.0,111.6,466.1,6.8,68544.1,0.00675,918.5
QUEENS,4050240080,60.0,92.1,944.2,6.8,138852.9,0.00675,1860.7
BRONX,2043280023,4.0,130.0,451.2,7.5,60160.0,0.00675,12092.2
MANHATTAN,1-01560-0005,39.0,125.7,402.5,9.5,42368.4,0.00675,31225.6
QUEENS,4-08401-0350,24.0,97.6,885.9,7.3,121356.2,0.00675,17887.8
QUEENS,4-08401-0675,28.0,98.0,1583.9,7.3,216972.6,0.00675,31981.8
MANHATTAN,1005100037,,132.8,206.8,7.7,26857.1,0.00675,6837.9
MANHATTAN,1-02095-0031,3.0,128.8,271.8,7.8,34846.2,0.00675,9805.6
BROOKLYN,3-03204-0008,1.0,111.0,252.0,7.1,35493.0,0.00675,3329.2
MANHATTAN,1020980013; 1020980053,34.0,99.1,977.5,7.3,133904.1,0.00675,19737.5
MANHATTAN,1003970012,1.0,172.7,378.8,12.9,29364.3,0.00675,48398.4
BRONX,2043170025,1.0,161.1,856.9,9.2,93141.3,0.00675,61156.6
MANHATTAN,1004407502,5.0,118.8,195.5,6.9,28333.3,0.00675,1139.1
MANHATTAN,1-00606-0047,17.0,110.1,243.9,8.2,29743.9,0.00675,11558.5
BRONX,2-0274-30055,,179.5,388.1,12.5,31048.0,0.00675,47845.0
BRONX,2-02723-0068,,139.1,293.5,10.0,29350.0,0.00675,25563.8
BROOKLYN,3050900073,8.0,131.4,354.6,7.6,46657.9,0.00675,10628.7
BRONX,2025050050,2.0,134.0,749.2,7.7,97298.7,0.00675,24772.3
BRONX,2-02708-0025,68.0,117.1,467.9,8.5,55047.1,0.00675,25817.0
MANHATTAN,1-00283-7502,15.0,119.1,185.8,6.9,26927.5,0.00675,1082.6
QUEENS,4-07610-0040,1.0,116.0,217.9,7.8,27935.9,0.00675,7861.2
MANHATTAN,1-01448-0001,5.0,120.8,482.8,8.3,58168.7,0.00675,24163.2
MANHATTAN,1021110050,1.0,148.0,216.7,8.6,25197.7,0.00675,12493.0
MANHATTAN,1010670033,1.0,156.3,370.2,9.1,40681.3,0.00675,25621.1
MANHATTAN,1013050023,35.0,107.1,559.3,7.9,70797.5,0.00675,21819.7
MANHATTAN,1001070042,1.0,109.7,187.8,7.2,26083.3,0.00675,3145.7
MANHATTAN,1004667502,1.0,122.4,529.9,7.9,67075.9,0.00675,20672.9
,1004207501,1.0,133.9,519.8,8.3,62626.5,0.00675,26015.1
MANHATTAN,1015950065,59.0,105.2,299.3,7.8,38371.8,0.00675,10797.8
QUEENS,4005790055,46.0,93.6,751.7,7.0,107385.7,0.00675,7194.9
BRONX,2031750007,44.0,93.8,349.3,6.9,50623.2,0.00675,2035.0
BRONX,2-03143-0155,2.0,157.5,2891.8,9.0,321311.1,0.00675,193750.6
MANHATTAN,1-01144-0001,2.0,152.6,975.1,8.7,112080.5,0.00675,58573.2
MANHATTAN,1-02076-0056,10.0,156.9,478.4,11.7,40888.9,0.00675,54243.2
BRONX,2-02720-0084,7.0,170.8,370.6,9.7,38206.2,0.00675,30205.8
BRONX,2-02720-0093,1.0,256.9,772.4,14.1,54780.1,0.00675,107906.0
BRONX,2-02720-0088,16.0,147.1,322.1,8.4,38345.2,0.00675,16956.3
MANHATTAN,1-01879-0062,36.0,128.7,344.3,9.2,37423.9,0.00675,24572.6
MANHATTAN,1-01252-0022;1-01252-24,39.0,119.9,365.6,6.9,52985.5,0.00675,2130.0
BRONX,2024530003,14.0,118.3,186.9,6.8,27485.3,0.00675,368.3
QUEENS,4017050035,4.0,121.9,225.9,7.0,32271.4,0.00675,2162.2
MANHATTAN,1-02076-0049,1.0,125.0,470.7,7.3,64479.5,0.00675,9504.2
MANHATTAN,1-01037-7501,,419.3,741.6,28.9,25660.9,0.00675,152328.2
MANHATTAN,1-00203-0015,1.0,371.8,622.6,21.0,29647.6,0.00675,113224.3
